NODE_3573_length_745_cov_3.639130	nz: 0
NODE_3574_length_745_cov_3.039130	nz: 0
NODE_3578_length_744_cov_3.227866	nz: 0
NODE_3579_length_744_cov_2.918723	nz: 0
NODE_3581_length_743_cov_2.678779	nz: 0
NODE_3582_length_743_cov_2.148256	nz: 0
NODE_3583_length_742_cov_102.425036	nz: 5	SRS1992958_vamb_664:0.998329	SRS1992958_vamb_1046:0.0011491	SRS1992958_vamb_615:0.00015779	SRS1992958_vamb_370:0.000119298	SRS1992958_vamb_2394:1.4913e-05
NODE_3584_length_742_cov_2.820961	nz: 0
NODE_3585_length_742_cov_2.243086	nz: 0
NODE_3587_length_741_cov_2.543732	nz: 0
NODE_3588_length_741_cov_2.543732	nz: 0
NODE_3586_length_741_cov_3.607872	nz: 0
NODE_3592_length_740_cov_2.535766	nz: 0
NODE_3591_length_740_cov_2.973723	nz: 0
NODE_3590_length_740_cov_3.239416	nz: 0
NODE_3589_length_740_cov_4.515328	nz: 0
NODE_3598_length_739_cov_2.257310	nz: 0
NODE_3597_length_739_cov_2.312865	nz: 0
NODE_3596_length_739_cov_2.593567	nz: 0
NODE_3595_length_739_cov_2.888889	nz: 0
NODE_3594_length_739_cov_3.209064	nz: 0
NODE_3593_length_739_cov_4.972222	nz: 0
NODE_3600_length_738_cov_13.327965	nz: 5	SRS1992958_vamb_1046:0.557007	SRS1992958_vamb_664:0.374172	SRS1992958_vamb_615:0.00844832	SRS1992958_vamb_370:0.00524728	SRS1992958_vamb_2394:0.000105133
NODE_3599_length_738_cov_17.045388	nz: 0
NODE_3602_length_738_cov_2.402635	nz: 0
NODE_3601_length_738_cov_3.052709	nz: 0
NODE_3606_length_737_cov_1.646628	nz: 0
NODE_3605_length_737_cov_2.461877	nz: 0
NODE_3604_length_737_cov_2.463343	nz: 0
NODE_3603_length_737_cov_3.048387	nz: 0
NODE_3607_length_736_cov_61.108664	nz: 5	SRS1992958_vamb_664:0.973923	SRS1992958_vamb_1046:0.0103976	SRS1992958_vamb_615:0.0074036	SRS1992958_vamb_370:0.00375179	SRS1992958_vamb_2394:0.000141455
NODE_3608_length_736_cov_3.690162	nz: 0
NODE_3609_length_736_cov_3.643172	nz: 0
NODE_3610_length_735_cov_1.955882	nz: 0
NODE_3613_length_734_cov_2.556701	nz: 0
NODE_3614_length_734_cov_2.402062	nz: 0
NODE_3612_length_734_cov_2.755523	nz: 0
NODE_3611_length_734_cov_3.054492	nz: 0
NODE_3616_length_732_cov_3.497784	nz: 0
NODE_3615_length_732_cov_4.066470	nz: 0
NODE_3617_length_731_cov_3.362426	nz: 0
NODE_3618_length_731_cov_3.147929	nz: 0
NODE_3619_length_731_cov_2.426036	nz: 0
NODE_3620_length_731_cov_2.134615	nz: 0
NODE_3621_length_731_cov_1.889053	nz: 0
NODE_3622_length_730_cov_3.764444	nz: 0
NODE_3623_length_730_cov_2.677037	nz: 0
NODE_3627_length_729_cov_2.454006	nz: 0
NODE_3626_length_729_cov_2.848665	nz: 0
NODE_3625_length_729_cov_3.906528	nz: 0
NODE_3624_length_729_cov_4.752226	nz: 5	SRS1992958_vamb_664:0.230048	SRS1992958_vamb_1046:0.0684032	SRS1992958_vamb_615:0.0626241	SRS1992958_vamb_370:0.0282062	SRS1992958_vamb_2394:0.000579351
NODE_3628_length_729_cov_1.437685	nz: 0
NODE_3629_length_728_cov_25.130758	nz: 5	SRS1992958_vamb_664:0.235956	SRS1992958_vamb_1046:0.0700656	SRS1992958_vamb_615:0.0641023	SRS1992958_vamb_370:0.0289093	SRS1992958_vamb_2394:0.000594007
NODE_3630_length_728_cov_3.378900	nz: 0
NODE_3633_length_727_cov_1.785714	nz: 0
NODE_2183_length_1426_cov_11.333333	nz: 0
NODE_3632_length_727_cov_2.819940	nz: 0
NODE_3631_length_727_cov_3.500000	nz: 0
NODE_3634_length_726_cov_3.737705	nz: 0
NODE_3635_length_726_cov_2.065574	nz: 0
NODE_3636_length_725_cov_2.922388	nz: 0
NODE_3637_length_725_cov_2.234328	nz: 0
NODE_3640_length_724_cov_2.971599	nz: 0
NODE_3639_length_724_cov_3.638266	nz: 0
NODE_3638_length_724_cov_4.031390	nz: 0
NODE_3642_length_723_cov_2.607784	nz: 0
NODE_3641_length_723_cov_3.074850	nz: 0
NODE_3643_length_723_cov_2.311377	nz: 0
NODE_3644_length_722_cov_3.358321	nz: 0
NODE_3645_length_722_cov_2.157421	nz: 0
NODE_3650_length_721_cov_2.274775	nz: 0
NODE_3649_length_721_cov_2.987988	nz: 0
NODE_3648_length_721_cov_3.073574	nz: 0
NODE_3647_length_721_cov_3.807808	nz: 0
NODE_3646_length_721_cov_4.654655	nz: 0
NODE_3651_length_720_cov_4.830075	nz: 0
NODE_3652_length_720_cov_4.064662	nz: 0
NODE_3653_length_720_cov_3.879699	nz: 0
NODE_3654_length_719_cov_3.397590	nz: 0
NODE_3655_length_719_cov_3.298193	nz: 0
NODE_3658_length_718_cov_1.695324	nz: 0
NODE_3657_length_718_cov_2.310709	nz: 0
NODE_3656_length_718_cov_4.641026	nz: 0
NODE_3659_length_717_cov_2.389728	nz: 0
NODE_3663_length_716_cov_2.473525	nz: 0
NODE_3662_length_716_cov_2.692890	nz: 0
NODE_3661_length_716_cov_4.462935	nz: 0
NODE_3660_length_716_cov_4.470499	nz: 0
NODE_3664_length_715_cov_5.406061	nz: 0
NODE_3665_length_715_cov_2.265152	nz: 0
NODE_3666_length_715_cov_1.484848	nz: 0
NODE_3667_length_714_cov_3.962064	nz: 0
NODE_3670_length_714_cov_2.823976	nz: 0
NODE_3669_length_714_cov_2.995448	nz: 0
NODE_3668_length_714_cov_3.441578	nz: 0
NODE_3671_length_713_cov_2.724924	nz: 0
NODE_3675_length_712_cov_4.592085	nz: 0
NODE_3673_length_712_cov_92.231355	nz: 5	SRS1992958_vamb_664:0.983231	SRS1992958_vamb_370:0.016213	SRS1992958_vamb_615:0.000190456	SRS1992958_vamb_1046:0.000181165	SRS1992958_vamb_2394:8.94985e-05
NODE_3672_length_712_cov_97.873668	nz: 5	SRS1992958_vamb_664:0.998213	SRS1992958_vamb_1046:0.000585232	SRS1992958_vamb_370:0.000466309	SRS1992958_vamb_615:0.000390939	SRS1992958_vamb_2394:7.15432e-05
NODE_3674_length_712_cov_5.124810	nz: 0
NODE_3676_length_712_cov_2.537291	nz: 0
NODE_3681_length_711_cov_1.820122	nz: 0
NODE_3680_length_711_cov_1.929878	nz: 0
NODE_3679_length_711_cov_2.285061	nz: 0
NODE_3678_length_711_cov_2.289634	nz: 0
NODE_3677_length_711_cov_2.393293	nz: 0
NODE_3682_length_710_cov_3.610687	nz: 0
NODE_3683_length_710_cov_3.438168	nz: 0
NODE_3684_length_710_cov_3.296183	nz: 0
NODE_3685_length_710_cov_3.256489	nz: 0
NODE_3687_length_709_cov_3.087156	nz: 0
NODE_3688_length_709_cov_2.209480	nz: 0
NODE_3686_length_709_cov_282.096330	nz: 5	SRS1992958_vamb_664:0.579435	SRS1992958_vamb_370:0.401524	SRS1992958_vamb_2394:0.0106596	SRS1992958_vamb_615:0.0078946	SRS1992958_vamb_1046:0.000316762
NODE_3692_length_708_cov_2.163859	nz: 0
NODE_3691_length_708_cov_2.776417	nz: 0
NODE_3690_length_708_cov_4.059724	nz: 0
NODE_3689_length_708_cov_39.928025	nz: 5	SRS1992958_vamb_370:0.969778	SRS1992958_vamb_664:0.00156325	SRS1992958_vamb_1046:0.000605863	SRS1992958_vamb_615:0.000130861	SRS1992958_vamb_2394:0.000107714
NODE_3693_length_707_cov_4.266871	nz: 5	SRS1992958_vamb_1046:0.533636	SRS1992958_vamb_664:0.343721	SRS1992958_vamb_615:0.00750722	SRS1992958_vamb_370:0.00464987	SRS1992958_vamb_2394:8.26876e-05
NODE_3695_length_707_cov_2.567485	nz: 0
NODE_3694_length_707_cov_4.176380	nz: 0
NODE_3697_length_706_cov_3.101382	nz: 0
NODE_3696_length_706_cov_12.219662	nz: 5	SRS1992958_vamb_664:0.992697	SRS1992958_vamb_1046:0.0058702	SRS1992958_vamb_615:0.000324621	SRS1992958_vamb_370:0.000221648	SRS1992958_vamb_2394:1.6051e-05
NODE_3701_length_705_cov_3.215385	nz: 0
NODE_3699_length_705_cov_3.493846	nz: 0
NODE_3698_length_705_cov_5.073846	nz: 0
NODE_3700_length_705_cov_3.386154	nz: 0
NODE_3702_length_705_cov_3.140000	nz: 0
NODE_3704_length_704_cov_2.930663	nz: 0
NODE_3703_length_704_cov_3.369800	nz: 0
NODE_3709_length_703_cov_2.436728	nz: 0
NODE_3707_length_703_cov_3.001543	nz: 0
NODE_3706_length_703_cov_3.064815	nz: 0
NODE_3705_length_703_cov_3.924383	nz: 0
NODE_3708_length_703_cov_2.734568	nz: 0
NODE_3710_length_703_cov_2.162037	nz: 0
NODE_3714_length_702_cov_2.425039	nz: 0
NODE_3713_length_702_cov_2.681607	nz: 0
NODE_3712_length_702_cov_3.361669	nz: 0
NODE_3711_length_702_cov_3.630603	nz: 0
NODE_3716_length_701_cov_3.134675	nz: 0
NODE_3717_length_701_cov_2.916409	nz: 0
NODE_3718_length_701_cov_2.832817	nz: 0
NODE_3719_length_701_cov_2.727554	nz: 0
NODE_3720_length_701_cov_2.349845	nz: 0
NODE_3715_length_701_cov_17.131579	nz: 5	SRS1992958_vamb_664:0.836126	SRS1992958_vamb_1046:0.00511756	SRS1992958_vamb_615:0.00471421	SRS1992958_vamb_370:0.00265825	SRS1992958_vamb_2394:0.00025873
NODE_3722_length_700_cov_3.268217	nz: 0
NODE_3724_length_700_cov_2.815504	nz: 0
NODE_3723_length_700_cov_3.072868	nz: 0
NODE_3721_length_700_cov_10.077519	nz: 4	SRS1992958_vamb_664:0.999113	SRS1992958_vamb_1046:0.000120755	SRS1992958_vamb_615:7.68001e-05	SRS1992958_vamb_370:6.04276e-05
NODE_3728_length_699_cov_1.790373	nz: 0
NODE_3727_length_699_cov_2.079193	nz: 0
NODE_3726_length_699_cov_2.736025	nz: 0
NODE_3725_length_699_cov_3.066770	nz: 0
NODE_3729_length_698_cov_63.744946	nz: 5	SRS1992958_vamb_664:0.998041	SRS1992958_vamb_370:0.000596215	SRS1992958_vamb_1046:0.000563118	SRS1992958_vamb_615:0.000385229	SRS1992958_vamb_2394:0.000124278
NODE_3730_length_698_cov_2.863142	nz: 0
NODE_3731_length_698_cov_2.822706	nz: 0
NODE_3732_length_698_cov_2.758942	nz: 0
NODE_3733_length_698_cov_1.922240	nz: 0
NODE_3734_length_697_cov_5.459502	nz: 0
NODE_3735_length_697_cov_2.819315	nz: 0
NODE_3737_length_696_cov_3.031201	nz: 0
NODE_3738_length_696_cov_2.458658	nz: 0
NODE_3739_length_696_cov_2.308892	nz: 0
NODE_3740_length_696_cov_2.035881	nz: 0
NODE_3736_length_696_cov_4.921997	nz: 0
NODE_3747_length_695_cov_1.434375	nz: 0
NODE_3746_length_695_cov_2.267187	nz: 0
NODE_3745_length_695_cov_2.285938	nz: 0
NODE_3744_length_695_cov_2.335938	nz: 0
NODE_3743_length_695_cov_2.478125	nz: 0
NODE_3742_length_695_cov_2.514063	nz: 0
NODE_3741_length_695_cov_88.990625	nz: 5	SRS1992958_vamb_664:0.987185	SRS1992958_vamb_1046:0.00412928	SRS1992958_vamb_615:0.00350559	SRS1992958_vamb_370:0.00286944	SRS1992958_vamb_2394:0.000353924
NODE_3748_length_694_cov_4.345853	nz: 0
NODE_3749_length_694_cov_3.669797	nz: 0
NODE_3750_length_694_cov_3.594679	nz: 0
NODE_3751_length_694_cov_3.413146	nz: 0
NODE_3757_length_693_cov_2.650470	nz: 0
NODE_3756_length_693_cov_2.934169	nz: 0
NODE_3755_length_693_cov_2.993730	nz: 0
NODE_3754_length_693_cov_3.068966	nz: 0
NODE_3753_length_693_cov_3.438871	nz: 0
NODE_3752_length_693_cov_3.518809	nz: 0
NODE_3758_length_693_cov_2.548589	nz: 0
NODE_3760_length_692_cov_3.401884	nz: 0
NODE_2974_length_961_cov_4.502208	nz: 5	SRS1992958_vamb_664:0.712293	SRS1992958_vamb_1046:0.23396	SRS1992958_vamb_615:0.00857094	SRS1992958_vamb_370:0.0053763	SRS1992958_vamb_2394:0.000138658
NODE_3759_length_692_cov_4.654631	nz: 0
NODE_3762_length_692_cov_1.740973	nz: 0
NODE_3761_length_692_cov_3.067504	nz: 0
NODE_3763_length_691_cov_2.468553	nz: 0
NODE_3767_length_690_cov_2.124409	nz: 0
NODE_3766_length_690_cov_2.636220	nz: 0
NODE_3765_length_690_cov_2.759055	nz: 5	SRS1992958_vamb_664:0.325134	SRS1992958_vamb_1046:0.0954658	SRS1992958_vamb_615:0.0869043	SRS1992958_vamb_370:0.0396088	SRS1992958_vamb_2394:0.000818646
NODE_3764_length_690_cov_5.823622	nz: 0
NODE_3769_length_689_cov_3.154574	nz: 0
NODE_3768_length_689_cov_4.523659	nz: 0
NODE_3770_length_689_cov_2.832808	nz: 0
NODE_3771_length_689_cov_2.709779	nz: 0
NODE_3772_length_689_cov_2.632492	nz: 0
NODE_3773_length_689_cov_2.500000	nz: 0
NODE_3774_length_689_cov_2.421136	nz: 0
NODE_3778_length_688_cov_3.047393	nz: 0
NODE_3777_length_688_cov_3.069510	nz: 0
NODE_3775_length_688_cov_4.075829	nz: 0
NODE_3776_length_688_cov_3.853081	nz: 0
NODE_3780_length_688_cov_2.132701	nz: 0
NODE_3779_length_688_cov_3.015798	nz: 0
NODE_3785_length_687_cov_1.822785	nz: 0
NODE_3784_length_687_cov_1.886076	nz: 0
NODE_3783_length_687_cov_2.042722	nz: 0
NODE_3782_length_687_cov_2.922468	nz: 0
NODE_3781_length_687_cov_50.754747	nz: 5	SRS1992958_vamb_664:0.38087	SRS1992958_vamb_1046:0.111338	SRS1992958_vamb_615:0.101066	SRS1992958_vamb_370:0.04627	SRS1992958_vamb_2394:0.000958559
NODE_3786_length_686_cov_3.385103	nz: 0
NODE_3787_length_685_cov_5.509524	nz: 0
NODE_3791_length_685_cov_2.533333	nz: 0
NODE_3790_length_685_cov_2.546032	nz: 0
NODE_3789_length_685_cov_2.644444	nz: 0
NODE_3788_length_685_cov_2.900000	nz: 0
NODE_3794_length_684_cov_1.685215	nz: 0
NODE_3793_length_684_cov_2.192369	nz: 0
NODE_3792_length_684_cov_3.292528	nz: 0
NODE_3798_length_683_cov_4.539809	nz: 4	SRS1992958_vamb_664:0.999689	SRS1992958_vamb_1046:8.52812e-05	SRS1992958_vamb_615:4.63754e-05	SRS1992958_vamb_370:3.9829e-05
NODE_3799_length_683_cov_2.273885	nz: 0
NODE_3797_length_683_cov_6.488854	nz: 0
NODE_3796_length_683_cov_8.843949	nz: 5	SRS1992958_vamb_664:0.330156	SRS1992958_vamb_1046:0.0968978	SRS1992958_vamb_615:0.0882054	SRS1992958_vamb_370:0.0402161	SRS1992958_vamb_2394:0.000831383
NODE_3795_length_683_cov_86.800955	nz: 5	SRS1992958_vamb_664:0.998812	SRS1992958_vamb_1046:0.000494191	SRS1992958_vamb_615:0.000296011	SRS1992958_vamb_370:0.000202655	SRS1992958_vamb_2394:3.00469e-05
NODE_3801_length_682_cov_2.004785	nz: 0
NODE_3800_length_682_cov_2.457735	nz: 0
NODE_3805_length_681_cov_2.199681	nz: 0
NODE_3806_length_681_cov_1.567093	nz: 0
NODE_3804_length_681_cov_2.253994	nz: 0
NODE_3803_length_681_cov_2.942492	nz: 0
NODE_3802_length_681_cov_5.408946	nz: 0
NODE_3811_length_680_cov_2.184000	nz: 0
NODE_3807_length_680_cov_3.284800	nz: 0
NODE_3808_length_680_cov_3.104000	nz: 0
NODE_3809_length_680_cov_2.947200	nz: 0
NODE_3810_length_680_cov_2.406400	nz: 0
NODE_3814_length_679_cov_2.400641	nz: 0
NODE_3813_length_679_cov_2.810897	nz: 0
NODE_3812_length_679_cov_4.365385	nz: 0
NODE_3818_length_678_cov_2.373997	nz: 0
NODE_3817_length_678_cov_2.507223	nz: 0
NODE_3816_length_678_cov_2.935795	nz: 0
NODE_3815_length_678_cov_3.447833	nz: 0
NODE_3821_length_677_cov_2.241158	nz: 0
NODE_3820_length_677_cov_4.438907	nz: 0
NODE_3819_length_677_cov_5.273312	nz: 0
NODE_3823_length_676_cov_2.460548	nz: 0
NODE_3822_length_676_cov_3.809984	nz: 0
NODE_3825_length_675_cov_2.241935	nz: 0
NODE_3848_length_667_cov_3.596405	nz: 0
NODE_3824_length_675_cov_2.429032	nz: 0
NODE_3826_length_674_cov_2.147011	nz: 0
NODE_3830_length_673_cov_1.747573	nz: 0
NODE_3829_length_673_cov_2.951456	nz: 0
NODE_3828_length_673_cov_3.302589	nz: 0
NODE_3827_length_673_cov_3.482201	nz: 0
NODE_3834_length_672_cov_1.922204	nz: 0
NODE_3831_length_672_cov_230.905997	nz: 5	SRS1992958_vamb_664:0.873853	SRS1992958_vamb_370:0.0964485	SRS1992958_vamb_2394:0.016648	SRS1992958_vamb_615:0.0123383	SRS1992958_vamb_1046:0.000469338
NODE_3833_length_672_cov_2.564019	nz: 0
NODE_3832_length_672_cov_2.800648	nz: 0
NODE_3837_length_671_cov_3.446429	nz: 0
NODE_3836_length_671_cov_3.629870	nz: 0
NODE_3835_length_671_cov_3.702922	nz: 0
NODE_3840_length_670_cov_1.988618	nz: 0
NODE_3839_length_670_cov_2.507317	nz: 0
NODE_3838_length_670_cov_3.222764	nz: 0
NODE_3842_length_669_cov_2.793160	nz: 0
NODE_3841_length_669_cov_4.700326	nz: 0
NODE_3843_length_668_cov_3.481240	nz: 0
NODE_3844_length_668_cov_2.778140	nz: 0
NODE_3845_length_668_cov_2.197390	nz: 0
NODE_3846_length_668_cov_2.128874	nz: 0
NODE_3847_length_668_cov_1.384992	nz: 0
NODE_3849_length_667_cov_3.539216	nz: 0
NODE_3850_length_667_cov_2.803922	nz: 0
NODE_3853_length_666_cov_2.548282	nz: 0
NODE_3855_length_666_cov_1.615385	nz: 0
NODE_3854_length_666_cov_1.692308	nz: 0
NODE_3852_length_666_cov_3.112930	nz: 0
NODE_3851_length_666_cov_15.499182	nz: 5	SRS1992958_vamb_370:0.968503	SRS1992958_vamb_664:0.00157605	SRS1992958_vamb_1046:0.000541301	SRS1992958_vamb_615:0.000125372	SRS1992958_vamb_2394:0.000108626
NODE_3859_length_665_cov_2.319672	nz: 0
NODE_3858_length_665_cov_2.750820	nz: 0
NODE_3857_length_665_cov_3.957377	nz: 0
NODE_3856_length_665_cov_4.073770	nz: 0
NODE_3860_length_664_cov_2.745484	nz: 0
NODE_3861_length_664_cov_2.637110	nz: 0
NODE_3862_length_664_cov_2.354680	nz: 0
NODE_3863_length_664_cov_2.256158	nz: 0
NODE_3864_length_664_cov_1.816092	nz: 0
NODE_3866_length_663_cov_2.815789	nz: 0
NODE_3868_length_663_cov_2.156250	nz: 0
NODE_3867_length_663_cov_2.347039	nz: 0
NODE_3871_length_662_cov_2.000000	nz: 0
NODE_3870_length_662_cov_3.451400	nz: 0
NODE_3869_length_662_cov_138.161450	nz: 5	SRS1992958_vamb_664:0.996869	SRS1992958_vamb_1046:0.00102117	SRS1992958_vamb_615:0.000691288	SRS1992958_vamb_370:0.000646162	SRS1992958_vamb_2394:0.000118832
NODE_3875_length_661_cov_2.607261	nz: 0
NODE_3872_length_661_cov_3.846535	nz: 0
NODE_3874_length_661_cov_2.636964	nz: 0
NODE_3873_length_661_cov_3.797030	nz: 0
NODE_3880_length_661_cov_1.483498	nz: 0
NODE_3879_length_661_cov_1.742574	nz: 0
NODE_3878_length_661_cov_2.193069	nz: 0
NODE_3877_length_661_cov_2.245875	nz: 0
NODE_3876_length_661_cov_2.330033	nz: 0
NODE_3881_length_660_cov_5.543802	nz: 5	SRS1992958_vamb_1046:0.556476	SRS1992958_vamb_664:0.373416	SRS1992958_vamb_615:0.00842293	SRS1992958_vamb_370:0.00523126	SRS1992958_vamb_2394:0.000104591
NODE_3882_length_660_cov_4.608264	nz: 0
NODE_3883_length_660_cov_3.471074	nz: 0
NODE_3884_length_659_cov_163.771523	nz: 5	SRS1992958_vamb_664:0.997698	SRS1992958_vamb_1046:0.000739543	SRS1992958_vamb_615:0.000518827	SRS1992958_vamb_370:0.000450857	SRS1992958_vamb_2394:7.84338e-05
NODE_3885_length_659_cov_6.855960	nz: 0
NODE_3886_length_659_cov_4.072848	nz: 0
NODE_3887_length_659_cov_3.514901	nz: 0
NODE_3888_length_659_cov_3.021523	nz: 0
NODE_3892_length_659_cov_2.322848	nz: 0
NODE_3891_length_659_cov_2.564570	nz: 0
NODE_3890_length_659_cov_2.865894	nz: 0
NODE_3889_length_659_cov_2.920530	nz: 0
NODE_3893_length_658_cov_5.467662	nz: 0
NODE_3894_length_658_cov_2.880597	nz: 0
NODE_3895_length_658_cov_2.230514	nz: 0
NODE_3896_length_658_cov_1.772803	nz: 0
NODE_3901_length_657_cov_2.858804	nz: 0
NODE_3900_length_657_cov_3.001661	nz: 0
NODE_3899_length_657_cov_3.224252	nz: 0
NODE_3898_length_657_cov_3.674419	nz: 0
NODE_3897_length_657_cov_77.583056	nz: 5	SRS1992958_vamb_664:0.987139	SRS1992958_vamb_370:0.00722366	SRS1992958_vamb_615:0.00196895	SRS1992958_vamb_1046:0.00171114	SRS1992958_vamb_2394:0.00111908
NODE_3903_length_656_cov_3.198003	nz: 0
NODE_3906_length_656_cov_2.490849	nz: 0
NODE_3905_length_656_cov_2.782030	nz: 0
NODE_3904_length_656_cov_3.063228	nz: 0
NODE_3902_length_656_cov_3.382696	nz: 0
NODE_3910_length_655_cov_2.221667	nz: 0
NODE_3911_length_655_cov_2.085000	nz: 0
NODE_3909_length_655_cov_2.228333	nz: 0
NODE_3907_length_655_cov_3.015000	nz: 0
NODE_3912_length_654_cov_3.646077	nz: 0
NODE_3913_length_654_cov_3.378965	nz: 0
NODE_3914_length_654_cov_3.041736	nz: 0
NODE_3915_length_654_cov_2.941569	nz: 0
NODE_3916_length_654_cov_2.579299	nz: 0
NODE_3919_length_653_cov_2.914716	nz: 0
NODE_3922_length_653_cov_2.571906	nz: 0
NODE_3921_length_653_cov_2.627090	nz: 0
NODE_3920_length_653_cov_2.821070	nz: 0
NODE_3918_length_653_cov_3.307692	nz: 0
NODE_3917_length_653_cov_4.285953	nz: 0
NODE_3925_length_652_cov_2.584590	nz: 0
NODE_3923_length_652_cov_4.187605	nz: 0
NODE_3924_length_652_cov_4.021776	nz: 0
NODE_3926_length_652_cov_1.852596	nz: 0
NODE_3927_length_651_cov_4.164430	nz: 0
NODE_3931_length_651_cov_1.969799	nz: 0
NODE_3930_length_651_cov_2.013423	nz: 0
NODE_3929_length_651_cov_2.171141	nz: 0
NODE_3928_length_651_cov_2.847315	nz: 0
NODE_3933_length_650_cov_2.705882	nz: 0
NODE_3934_length_650_cov_2.685714	nz: 0
NODE_3935_length_650_cov_2.584874	nz: 0
NODE_3936_length_650_cov_1.941176	nz: 0
NODE_3937_length_650_cov_1.836975	nz: 0
NODE_3938_length_650_cov_1.742857	nz: 0
NODE_3932_length_650_cov_3.013445	nz: 0
NODE_3940_length_649_cov_3.043771	nz: 0
NODE_3941_length_649_cov_2.919192	nz: 0
NODE_3939_length_649_cov_4.377104	nz: 0
NODE_3944_length_648_cov_2.296796	nz: 0
NODE_3945_length_648_cov_2.269815	nz: 0
NODE_3943_length_648_cov_2.458685	nz: 0
NODE_3942_length_648_cov_37.758853	nz: 5	SRS1992958_vamb_370:0.967231	SRS1992958_vamb_664:0.00157839	SRS1992958_vamb_1046:0.000542889	SRS1992958_vamb_615:0.000125588	SRS1992958_vamb_2394:0.000108955
NODE_3949_length_647_cov_2.623311	nz: 0
NODE_3950_length_647_cov_2.263514	nz: 0
NODE_3948_length_647_cov_3.008446	nz: 0
NODE_3947_length_647_cov_3.028716	nz: 0
NODE_3946_length_647_cov_25.885135	nz: 3	SRS1992958_vamb_2394:0.996582	SRS1992958_vamb_615:0.00340905	SRS1992958_vamb_664:5.91032e-06
NODE_3951_length_646_cov_2.808799	nz: 0
NODE_3952_length_646_cov_2.768190	nz: 0
NODE_3953_length_646_cov_2.620981	nz: 0
NODE_3954_length_646_cov_2.499154	nz: 0
NODE_3955_length_646_cov_2.456853	nz: 0
NODE_3956_length_646_cov_1.890017	nz: 0
NODE_3958_length_645_cov_1.988136	nz: 0
NODE_3957_length_645_cov_2.320339	nz: 0
NODE_3962_length_644_cov_2.651952	nz: 0
NODE_3961_length_644_cov_3.005093	nz: 0
NODE_3960_length_644_cov_3.502547	nz: 0
NODE_3959_length_644_cov_4.402377	nz: 0
NODE_3964_length_644_cov_1.521222	nz: 0
NODE_3963_length_644_cov_2.220713	nz: 0
NODE_3965_length_643_cov_3.130952	nz: 0
NODE_3966_length_643_cov_2.501701	nz: 0
NODE_3971_length_642_cov_2.229983	nz: 0
NODE_3970_length_642_cov_2.718910	nz: 0
NODE_3969_length_642_cov_2.853492	nz: 0
NODE_3968_length_642_cov_2.882453	nz: 0
NODE_3967_length_642_cov_3.054514	nz: 0
NODE_3973_length_641_cov_2.172355	nz: 0
NODE_3972_length_641_cov_3.124573	nz: 0
NODE_3974_length_641_cov_1.532423	nz: 0
NODE_3979_length_640_cov_1.738462	nz: 0
NODE_3978_length_640_cov_2.160684	nz: 0
NODE_3977_length_640_cov_2.249573	nz: 0
NODE_3976_length_640_cov_2.752137	nz: 0
NODE_3975_length_640_cov_3.278632	nz: 0
NODE_3981_length_639_cov_2.741438	nz: 0
NODE_3980_length_639_cov_3.000000	nz: 0
NODE_3983_length_639_cov_1.941781	nz: 0
NODE_3982_length_639_cov_2.381849	nz: 0
NODE_3985_length_638_cov_3.142367	nz: 0
NODE_3984_length_638_cov_36.893654	nz: 5	SRS1992958_vamb_370:0.967443	SRS1992958_vamb_664:0.00163453	SRS1992958_vamb_1046:0.000530737	SRS1992958_vamb_615:0.000125071	SRS1992958_vamb_2394:0.000110005
NODE_3988_length_637_cov_2.853952	nz: 0
NODE_3989_length_637_cov_2.295533	nz: 0
NODE_3990_length_637_cov_2.121993	nz: 0
NODE_3987_length_637_cov_3.201031	nz: 0
NODE_3986_length_637_cov_9.745704	nz: 0
NODE_3991_length_636_cov_269.759036	nz: 2	SRS1992958_vamb_615:0.99966	SRS1992958_vamb_2394:0.000339797
NODE_3992_length_636_cov_3.705680	nz: 0
NODE_3993_length_636_cov_2.197935	nz: 0
NODE_3994_length_635_cov_3.150000	nz: 0
NODE_3995_length_635_cov_2.439655	nz: 0
NODE_3996_length_635_cov_1.951724	nz: 0
NODE_4003_length_634_cov_1.709845	nz: 0
NODE_4000_length_634_cov_2.854922	nz: 0
NODE_4001_length_634_cov_2.620035	nz: 0
NODE_4002_length_634_cov_2.411054	nz: 0
NODE_3999_length_634_cov_2.981002	nz: 0
NODE_3998_length_634_cov_3.621762	nz: 0
NODE_3997_length_634_cov_5.395509	nz: 0
NODE_4005_length_633_cov_4.186851	nz: 0
NODE_4004_length_633_cov_346.892734	nz: 4	SRS1992958_vamb_615:0.559143	SRS1992958_vamb_2394:0.440766	SRS1992958_vamb_664:4.60219e-05	SRS1992958_vamb_370:4.39202e-05
NODE_4011_length_633_cov_1.825260	nz: 0
NODE_4010_length_633_cov_2.070934	nz: 0
NODE_4009_length_633_cov_2.477509	nz: 0
NODE_4008_length_633_cov_2.577855	nz: 0
NODE_4007_length_633_cov_3.309689	nz: 0
NODE_4006_length_633_cov_3.645329	nz: 0
NODE_4012_length_632_cov_60.502600	nz: 5	SRS1992958_vamb_664:0.948702	SRS1992958_vamb_1046:0.0397401	SRS1992958_vamb_615:0.00306042	SRS1992958_vamb_370:0.00228339	SRS1992958_vamb_2394:0.000211652
NODE_4013_length_632_cov_2.441941	nz: 0
NODE_4015_length_631_cov_2.829861	nz: 0
