,Scaffold,Bin,Color
13079,NODE_7216_length_76_cov_17.809524,grey,grey
137042,NODE_7217_length_76_cov_11.666667,grey,grey
1297352,NODE_7218_length_76_cov_9.285714,grey,grey
1289336,NODE_7219_length_76_cov_3.142857,grey,grey
446245,NODE_7220_length_75_cov_96.200000,grey,grey
78550,NODE_7221_length_75_cov_49.050000,grey,grey
1038953,NODE_7222_length_75_cov_13.100000,grey,grey
3461140,NODE_7223_length_75_cov_8.300000,grey,grey
1840,NODE_7224_length_75_cov_5.900000,grey,grey
688825,NODE_7225_length_75_cov_5.100000,grey,grey
1542683,NODE_7226_length_75_cov_4.000000,grey,grey
3960883,NODE_7227_length_75_cov_3.300000,grey,grey
33409,NODE_7228_length_74_cov_436.000000,grey,grey
18751,NODE_7229_length_74_cov_209.210526,grey,grey
3110,NODE_7230_length_74_cov_95.421053,grey,grey
79542,NODE_7231_length_74_cov_15.421053,grey,grey
1765158,NODE_7232_length_74_cov_11.684211,grey,grey
3065133,NODE_7233_length_74_cov_11.421053,grey,grey
3997749,NODE_7234_length_74_cov_7.315789,grey,grey
3912587,NODE_7235_length_74_cov_4.105263,grey,grey
82323,NODE_7236_length_74_cov_4.000000,grey,grey
3997751,NODE_7237_length_74_cov_3.473684,grey,grey
3263829,NODE_7238_length_74_cov_2.000000,grey,grey
733155,NODE_7239_length_74_cov_1.947368,grey,grey
12527,NODE_7240_length_73_cov_149.888889,grey,grey
3104,NODE_7241_length_73_cov_64.388889,grey,grey
3510697,NODE_7242_length_73_cov_53.444444,grey,grey
22889,NODE_7243_length_73_cov_37.388889,grey,grey
9330,NODE_7244_length_73_cov_36.222222,grey,grey
3098795,NODE_7245_length_73_cov_20.833333,grey,grey
1279899,NODE_7246_length_73_cov_19.777778,grey,grey
4008347,NODE_7247_length_73_cov_15.444444,grey,grey
4019657,NODE_7248_length_73_cov_15.055556,grey,grey
79540,NODE_7249_length_73_cov_11.000000,grey,grey
3884708,NODE_7250_length_73_cov_10.833333,grey,grey
1152118,NODE_7251_length_73_cov_10.444444,grey,grey
1290525,NODE_7252_length_73_cov_10.111111,grey,grey
79544,NODE_7253_length_73_cov_3.722222,grey,grey
243031,NODE_7254_length_73_cov_1.777778,grey,grey
203177,NODE_7255_length_73_cov_1.388889,grey,grey
4550,NODE_7256_length_72_cov_172.941176,grey,grey
25135,NODE_7257_length_72_cov_130.294118,grey,grey
2000253,NODE_7258_length_72_cov_106.470588,grey,grey
111349,NODE_7259_length_72_cov_104.352941,grey,grey
1707842,NODE_7260_length_72_cov_103.294118,grey,grey
3958576,NODE_7261_length_72_cov_53.529412,grey,grey
1126961,NODE_7262_length_72_cov_48.705882,grey,grey
3375105,NODE_7263_length_72_cov_18.058824,grey,grey
1277784,NODE_7264_length_72_cov_16.941176,grey,grey
823681,NODE_7265_length_72_cov_10.705882,grey,grey
3386227,NODE_7266_length_72_cov_8.058824,grey,grey
617481,NODE_7267_length_72_cov_5.529412,grey,grey
1279656,NODE_7268_length_72_cov_5.117647,grey,grey
1285319,NODE_7269_length_72_cov_3.823529,grey,grey
4024453,NODE_7270_length_72_cov_3.588235,grey,grey
2794671,NODE_7271_length_72_cov_3.529412,grey,grey
2774571,NODE_7272_length_72_cov_3.411765,grey,grey
29267,NODE_7273_length_71_cov_328.687500,grey,grey
17013,NODE_7274_length_71_cov_230.750000,grey,grey
1311734,NODE_7275_length_71_cov_219.187500,grey,grey
1324003,NODE_7276_length_71_cov_121.000000,grey,grey
17011,NODE_7277_length_71_cov_117.750000,grey,grey
1294968,NODE_7278_length_71_cov_78.500000,grey,grey
954123,NODE_7279_length_71_cov_43.562500,grey,grey
1282860,NODE_7280_length_71_cov_40.937500,grey,grey
19569,NODE_7281_length_71_cov_30.937500,grey,grey
1302230,NODE_7282_length_71_cov_28.312500,grey,grey
1360765,NODE_7283_length_71_cov_10.312500,grey,grey
1293927,NODE_7284_length_71_cov_7.562500,grey,grey
2808439,NODE_7285_length_71_cov_7.125000,grey,grey
2949487,NODE_7286_length_71_cov_5.187500,grey,grey
1293667,NODE_7287_length_71_cov_4.625000,grey,grey
1771696,NODE_7288_length_71_cov_3.812500,grey,grey
4005765,NODE_7289_length_71_cov_2.875000,grey,grey
1569181,NODE_7290_length_71_cov_1.812500,grey,grey
1377065,NODE_7291_length_70_cov_388.933333,grey,grey
28873,NODE_7291_length_70_cov_388.933333,grey,grey
1369065,NODE_7292_length_70_cov_142.066667,grey,grey
1153140,NODE_7293_length_70_cov_107.333333,grey,grey
33545,NODE_7294_length_70_cov_100.533333,grey,grey
3517339,NODE_7295_length_70_cov_28.800000,grey,grey
94718,NODE_7296_length_70_cov_21.066667,grey,grey
137978,NODE_7297_length_70_cov_10.600000,grey,grey
1298870,NODE_7298_length_70_cov_6.400000,grey,grey
540569,NODE_7299_length_70_cov_4.800000,grey,grey
2127905,NODE_7300_length_70_cov_4.000000,grey,grey
3181303,NODE_7301_length_70_cov_4.000000,grey,grey
4021938,NODE_7302_length_70_cov_3.733333,grey,grey
462392,NODE_7303_length_70_cov_3.000000,grey,grey
4016347,NODE_7304_length_69_cov_295.428571,grey,grey
77166,NODE_7305_length_69_cov_269.285714,grey,grey
216169,NODE_7306_length_69_cov_250.214286,grey,grey
65764,NODE_7307_length_69_cov_223.142857,grey,grey
3339392,NODE_7308_length_69_cov_216.214286,grey,grey
64302,NODE_7309_length_69_cov_154.500000,grey,grey
8780,NODE_7310_length_69_cov_151.000000,grey,grey
1324013,NODE_7311_length_69_cov_109.428571,grey,grey
3880884,NODE_7312_length_69_cov_77.214286,grey,grey
2099815,NODE_7313_length_69_cov_62.642857,grey,grey
1297576,NODE_7314_length_69_cov_56.928571,grey,grey
1292079,NODE_7315_length_69_cov_53.071429,grey,grey
1372769,NODE_7316_length_69_cov_24.928571,grey,grey
1324563,NODE_7317_length_69_cov_17.571429,grey,grey
4018402,NODE_7318_length_69_cov_17.214286,grey,grey
3494411,NODE_7318_length_69_cov_17.214286,grey,grey
1284819,NODE_7318_length_69_cov_17.214286,grey,grey
3112,NODE_7319_length_69_cov_16.928571,grey,grey
1873989,NODE_7320_length_69_cov_14.857143,grey,grey
1266977,NODE_7321_length_69_cov_11.428571,grey,grey
3364473,NODE_7322_length_69_cov_6.428571,grey,grey
3458167,NODE_7323_length_69_cov_2.642857,grey,grey
17009,NODE_7324_length_68_cov_573.461538,grey,grey
67246,NODE_7325_length_68_cov_209.692308,grey,grey
3956073,NODE_7326_length_68_cov_155.923077,grey,grey
11600,NODE_7327_length_68_cov_103.230769,grey,grey
904,NODE_7328_length_68_cov_52.076923,grey,grey
33587,NODE_7329_length_68_cov_45.461538,grey,grey
1267252,NODE_7330_length_68_cov_41.307692,grey,grey
876960,NODE_7331_length_68_cov_41.153846,grey,grey
3951939,NODE_7332_length_68_cov_39.461538,grey,grey
3775463,NODE_7333_length_68_cov_30.846154,grey,grey
1276894,NODE_7334_length_68_cov_22.846154,grey,grey
39423,NODE_7335_length_68_cov_18.307692,grey,grey
1774730,NODE_7336_length_68_cov_11.769231,grey,grey
1279748,NODE_7337_length_68_cov_11.692308,grey,grey
3840,NODE_7338_length_68_cov_8.923077,grey,grey
1297868,NODE_7339_length_68_cov_7.923077,grey,grey
1469311,NODE_7340_length_68_cov_7.692308,grey,grey
129219,NODE_7341_length_68_cov_7.230769,grey,grey
1508363,NODE_7342_length_68_cov_5.307692,grey,grey
50568,NODE_7343_length_68_cov_4.076923,grey,grey
2414740,NODE_7344_length_68_cov_4.000000,grey,grey
79546,NODE_7345_length_68_cov_3.846154,grey,grey
28113,NODE_7346_length_67_cov_406.333333,grey,grey
3376925,NODE_7347_length_67_cov_242.666667,grey,grey
5570,NODE_7348_length_67_cov_163.250000,grey,grey
7958,NODE_7349_length_67_cov_61.250000,grey,grey
1251980,NODE_7350_length_67_cov_35.333333,grey,grey
1311224,NODE_7351_length_67_cov_32.583333,grey,grey
2467593,NODE_7352_length_67_cov_21.500000,grey,grey
1279738,NODE_7353_length_67_cov_17.083333,grey,grey
1467087,NODE_7354_length_67_cov_15.833333,grey,grey
1280394,NODE_7355_length_67_cov_12.500000,grey,grey
1302218,NODE_7356_length_67_cov_12.416667,grey,grey
68350,NODE_7357_length_67_cov_10.833333,grey,grey
1278690,NODE_7358_length_67_cov_10.583333,grey,grey
912523,NODE_7359_length_67_cov_4.333333,grey,grey
3751429,NODE_7360_length_67_cov_1.750000,grey,grey
3898511,NODE_7361_length_66_cov_80.363636,grey,grey
1262260,NODE_7362_length_66_cov_76.909091,grey,grey
1334035,NODE_7363_length_66_cov_65.545455,grey,grey
1836433,NODE_7364_length_66_cov_51.454545,grey,grey
1375839,NODE_7365_length_66_cov_26.818182,grey,grey
607789,NODE_7366_length_66_cov_19.727273,grey,grey
3062331,NODE_7367_length_66_cov_18.090909,grey,grey
33747,NODE_7368_length_66_cov_16.090909,grey,grey
3924183,NODE_7369_length_66_cov_15.454545,grey,grey
3902815,NODE_7370_length_66_cov_13.000000,grey,grey
2492530,NODE_7371_length_66_cov_12.727273,grey,grey
3926982,NODE_7372_length_66_cov_9.000000,grey,grey
898255,NODE_7373_length_66_cov_7.545455,grey,grey
81305,NODE_7374_length_66_cov_6.181818,grey,grey
1295750,NODE_7375_length_66_cov_6.181818,grey,grey
772943,NODE_7376_length_66_cov_6.090909,grey,grey
4006231,NODE_7377_length_66_cov_5.818182,grey,grey
1286315,NODE_7378_length_66_cov_4.909091,grey,grey
4013410,NODE_7379_length_66_cov_4.636364,grey,grey
1290061,NODE_7380_length_66_cov_4.090909,grey,grey
3733023,NODE_7381_length_66_cov_4.000000,grey,grey
1296408,NODE_7382_length_66_cov_3.909091,grey,grey
3997374,NODE_7383_length_66_cov_3.545455,grey,grey
87120,NODE_7384_length_66_cov_3.363636,grey,grey
126084,NODE_7385_length_66_cov_3.181818,grey,grey
3192313,NODE_7386_length_66_cov_3.000000,grey,grey
3936581,NODE_7387_length_66_cov_3.000000,grey,grey
3910135,NODE_7388_length_66_cov_1.363636,grey,grey
181914,NODE_7389_length_65_cov_533.800000,grey,grey
1377071,NODE_7390_length_65_cov_368.400000,grey,grey
22555,NODE_7391_length_65_cov_239.700000,grey,grey
1362153,NODE_7392_length_65_cov_210.300000,grey,grey
78820,NODE_7393_length_65_cov_170.700000,grey,grey
78882,NODE_7394_length_65_cov_140.700000,grey,grey
7613,NODE_7395_length_65_cov_107.100000,grey,grey
885060,NODE_7396_length_65_cov_65.900000,grey,grey
71798,NODE_7397_length_65_cov_64.600000,grey,grey
3983843,NODE_7398_length_65_cov_46.300000,grey,grey
1334017,NODE_7399_length_65_cov_45.100000,grey,grey
1356073,NODE_7400_length_65_cov_43.800000,grey,grey
2472369,NODE_7401_length_65_cov_38.600000,grey,grey
4021181,NODE_7401_length_65_cov_38.600000,grey,grey
17495,NODE_7402_length_65_cov_38.000000,grey,grey
64114,NODE_7403_length_65_cov_38.000000,grey,grey
94726,NODE_7404_length_65_cov_26.800000,grey,grey
1302224,NODE_7405_length_65_cov_19.500000,grey,grey
1295742,NODE_7406_length_65_cov_17.800000,grey,grey
2412965,NODE_7407_length_65_cov_15.000000,grey,grey
3174657,NODE_7408_length_65_cov_12.700000,grey,grey
3973016,NODE_7409_length_65_cov_11.800000,grey,grey
1431,NODE_7410_length_65_cov_9.800000,grey,grey
1987541,NODE_7411_length_65_cov_6.000000,grey,grey
3647445,NODE_7412_length_65_cov_6.000000,grey,grey
122260,NODE_7413_length_64_cov_654.666667,grey,grey
64480,NODE_7414_length_64_cov_258.777778,grey,grey
2773555,NODE_7415_length_64_cov_200.000000,grey,grey
3880878,NODE_7416_length_64_cov_161.222222,grey,grey
78538,NODE_7417_length_64_cov_139.333333,grey,grey
17969,NODE_7418_length_64_cov_135.888889,grey,grey
78530,NODE_7419_length_64_cov_124.888889,grey,grey
1268754,NODE_7420_length_64_cov_97.888889,grey,grey
2335363,NODE_7421_length_64_cov_82.666667,grey,grey
1311230,NODE_7422_length_64_cov_54.666667,grey,grey
3575985,NODE_7423_length_64_cov_40.000000,grey,grey
743378,NODE_7424_length_64_cov_20.333333,grey,grey
116391,NODE_7425_length_64_cov_13.666667,grey,grey
26991,NODE_7426_length_64_cov_13.555556,grey,grey
3575987,NODE_7427_length_64_cov_13.333333,grey,grey
3981233,NODE_7428_length_64_cov_13.111111,grey,grey
3362269,NODE_7429_length_64_cov_10.222222,grey,grey
1281482,NODE_7430_length_64_cov_9.555556,grey,grey
1295770,NODE_7431_length_64_cov_8.777778,grey,grey
1465743,NODE_7432_length_64_cov_8.333333,grey,grey
847100,NODE_7433_length_64_cov_5.777778,grey,grey
46728,NODE_7434_length_64_cov_5.555556,grey,grey
3269773,NODE_7435_length_64_cov_4.777778,grey,grey
255945,NODE_7436_length_64_cov_4.333333,grey,grey
2810605,NODE_7437_length_64_cov_2.666667,grey,grey
3938273,NODE_7438_length_64_cov_2.666667,grey,grey
3937853,NODE_7439_length_64_cov_2.555556,grey,grey
1372187,NODE_7440_length_63_cov_545.500000,grey,grey
78526,NODE_7441_length_63_cov_244.750000,grey,grey
2491671,NODE_7442_length_63_cov_232.000000,grey,grey
3590235,NODE_7443_length_63_cov_152.750000,grey,grey
1348023,NODE_7444_length_63_cov_141.875000,grey,grey
63858,NODE_7445_length_63_cov_137.875000,grey,grey
1324009,NODE_7446_length_63_cov_119.500000,grey,grey
981670,NODE_7447_length_63_cov_95.375000,grey,grey
1377053,NODE_7448_length_63_cov_67.625000,grey,grey
7402,NODE_7449_length_63_cov_58.875000,grey,grey
78534,NODE_7450_length_63_cov_55.250000,grey,grey
311371,NODE_7451_length_63_cov_49.750000,grey,grey
1231486,NODE_7452_length_63_cov_46.000000,grey,grey
10208,NODE_7453_length_63_cov_45.750000,grey,grey
941066,NODE_7454_length_63_cov_34.125000,grey,grey
45808,NODE_7455_length_63_cov_27.500000,grey,grey
4026563,NODE_7456_length_63_cov_22.375000,grey,grey
1371713,NODE_7457_length_63_cov_19.625000,grey,grey
1851349,NODE_7458_length_63_cov_11.000000,grey,grey
30375,NODE_7459_length_63_cov_10.625000,grey,grey
1992379,NODE_7460_length_63_cov_7.875000,grey,grey
3414968,NODE_7461_length_63_cov_7.250000,grey,grey
541122,NODE_7462_length_63_cov_6.750000,grey,grey
2991247,NODE_7463_length_63_cov_6.375000,grey,grey
48394,NODE_7464_length_63_cov_2.000000,grey,grey
79106,NODE_7465_length_62_cov_1514.428571,grey,grey
7548,NODE_7466_length_62_cov_290.142857,grey,grey
7448,NODE_7467_length_62_cov_140.000000,grey,grey
3986396,NODE_7468_length_62_cov_101.714286,grey,grey
14437,NODE_7469_length_62_cov_52.857143,grey,grey
1305952,NODE_7470_length_62_cov_47.571429,grey,grey
941920,NODE_7471_length_62_cov_22.285714,grey,grey
810079,NODE_7472_length_62_cov_19.714286,grey,grey
2275459,NODE_7473_length_62_cov_18.000000,grey,grey
1278686,NODE_7474_length_62_cov_18.000000,grey,grey
2444,NODE_7475_length_62_cov_14.857143,grey,grey
1289873,NODE_7476_length_62_cov_12.285714,grey,grey
59365,NODE_7477_length_62_cov_10.571429,grey,grey
67174,NODE_7478_length_62_cov_10.285714,grey,grey
1290875,NODE_7479_length_62_cov_9.142857,grey,grey
1082117,NODE_7480_length_62_cov_7.000000,grey,grey
4003747,NODE_7481_length_62_cov_5.142857,grey,grey
3172607,NODE_7482_length_62_cov_4.714286,grey,grey
4002751,NODE_7483_length_62_cov_3.857143,grey,grey
325236,NODE_7484_length_62_cov_3.857143,grey,grey
4026326,NODE_7485_length_62_cov_3.714286,grey,grey
2383243,NODE_7486_length_62_cov_3.000000,grey,grey
1912023,NODE_7487_length_62_cov_3.000000,grey,grey
78500,NODE_7488_length_61_cov_424.833333,grey,grey
141802,NODE_7489_length_61_cov_396.333333,grey,grey
3780195,NODE_7490_length_61_cov_274.500000,grey,grey
1112652,NODE_7491_length_61_cov_252.000000,grey,grey
1277870,NODE_7492_length_61_cov_242.333333,grey,grey
8840,NODE_7493_length_61_cov_160.333333,grey,grey
3880860,NODE_7494_length_61_cov_144.166667,grey,grey
1351171,NODE_7495_length_61_cov_102.166667,grey,grey
1273132,NODE_7496_length_61_cov_84.166667,grey,grey
1334011,NODE_7497_length_61_cov_68.500000,grey,grey
4014145,NODE_7498_length_61_cov_60.500000,grey,grey
7974,NODE_7499_length_61_cov_51.166667,grey,grey
66739,NODE_7500_length_61_cov_49.666667,grey,grey
1797417,NODE_7501_length_61_cov_49.166667,grey,grey
1620,NODE_7502_length_61_cov_41.000000,grey,grey
1268396,NODE_7503_length_61_cov_27.500000,grey,grey
3902095,NODE_7504_length_61_cov_25.666667,grey,grey
137048,NODE_7505_length_61_cov_23.000000,grey,grey
64108,NODE_7506_length_61_cov_20.500000,grey,grey
1330293,NODE_7507_length_61_cov_20.000000,grey,grey
332917,NODE_7508_length_61_cov_18.500000,grey,grey
3918553,NODE_7509_length_61_cov_17.666667,grey,grey
109189,NODE_7510_length_61_cov_16.333333,grey,grey
611613,NODE_7511_length_61_cov_15.000000,grey,grey
1313480,NODE_7512_length_61_cov_14.833333,grey,grey
3891946,NODE_7513_length_61_cov_13.166667,grey,grey
68356,NODE_7514_length_61_cov_13.000000,grey,grey
340721,NODE_7515_length_61_cov_12.500000,grey,grey
1284433,NODE_7516_length_61_cov_12.166667,grey,grey
3485391,NODE_7517_length_61_cov_12.166667,grey,grey
3936763,NODE_7518_length_61_cov_11.666667,grey,grey
3966063,NODE_7519_length_61_cov_10.833333,grey,grey
3989241,NODE_7520_length_61_cov_8.500000,grey,grey
4003643,NODE_7521_length_61_cov_8.166667,grey,grey
3893872,NODE_7522_length_61_cov_7.833333,grey,grey
1295752,NODE_7523_length_61_cov_7.833333,grey,grey
3390767,NODE_7524_length_61_cov_7.666667,grey,grey
1304542,NODE_7525_length_61_cov_7.000000,grey,grey
1235,NODE_7526_length_61_cov_4.500000,grey,grey
3960186,NODE_7527_length_61_cov_4.500000,grey,grey
108735,NODE_7528_length_61_cov_2.666667,grey,grey
1389889,NODE_7529_length_61_cov_2.500000,grey,grey
1362129,NODE_7530_length_60_cov_322.800000,grey,grey
1316762,NODE_7531_length_60_cov_152.000000,grey,grey
64126,NODE_7532_length_60_cov_148.000000,grey,grey
1285315,NODE_7533_length_60_cov_143.400000,grey,grey
1369037,NODE_7534_length_60_cov_102.000000,grey,grey
1369021,NODE_7535_length_60_cov_87.200000,grey,grey
33737,NODE_7536_length_60_cov_62.200000,grey,grey
941782,NODE_7537_length_60_cov_44.800000,grey,grey
1296642,NODE_7538_length_60_cov_28.400000,grey,grey
3914577,NODE_7539_length_60_cov_26.400000,grey,grey
940048,NODE_7540_length_60_cov_19.400000,grey,grey
944586,NODE_7541_length_60_cov_18.400000,grey,grey
3863435,NODE_7542_length_60_cov_16.000000,grey,grey
3978780,NODE_7543_length_60_cov_14.600000,grey,grey
772939,NODE_7544_length_60_cov_13.000000,grey,grey
326804,NODE_7545_length_60_cov_12.400000,grey,grey
1988330,NODE_7546_length_60_cov_10.000000,grey,grey
848732,NODE_7547_length_60_cov_9.000000,grey,grey
326798,NODE_7548_length_60_cov_9.000000,grey,grey
1144026,NODE_7549_length_60_cov_8.800000,grey,grey
816727,NODE_7550_length_60_cov_7.800000,grey,grey
123835,NODE_7551_length_60_cov_7.600000,grey,grey
326810,NODE_7552_length_60_cov_7.200000,grey,grey
4019905,NODE_7553_length_60_cov_6.400000,grey,grey
87056,NODE_7554_length_60_cov_6.200000,grey,grey
1286716,NODE_7555_length_60_cov_5.600000,grey,grey
3863433,NODE_7556_length_60_cov_4.200000,grey,grey
848738,NODE_7557_length_60_cov_3.800000,grey,grey
1465741,NODE_7558_length_60_cov_3.800000,grey,grey
78938,NODE_7559_length_59_cov_1124.000000,grey,grey
3539558,NODE_7560_length_59_cov_723.750000,grey,grey
1362099,NODE_7561_length_59_cov_511.500000,grey,grey
64470,NODE_7562_length_59_cov_398.750000,grey,grey
1372169,NODE_7563_length_59_cov_282.250000,grey,grey
1362111,NODE_7564_length_59_cov_263.750000,grey,grey
67204,NODE_7565_length_59_cov_238.750000,grey,grey
67210,NODE_7566_length_59_cov_206.750000,grey,grey
1348047,NODE_7567_length_59_cov_196.500000,grey,grey
1346759,NODE_7568_length_59_cov_187.250000,grey,grey
4074,NODE_7569_length_59_cov_184.000000,grey,grey
1337195,NODE_7570_length_59_cov_166.000000,grey,grey
1348053,NODE_7571_length_59_cov_148.500000,grey,grey
363558,NODE_7572_length_59_cov_140.500000,grey,grey
5026,NODE_7573_length_59_cov_134.500000,grey,grey
3898,NODE_7574_length_59_cov_133.750000,grey,grey
731999,NODE_7575_length_59_cov_125.000000,grey,grey
1337187,NODE_7576_length_59_cov_114.000000,grey,grey
3894,NODE_7577_length_59_cov_106.250000,grey,grey
1288711,NODE_7578_length_59_cov_83.250000,grey,grey
1305850,NODE_7579_length_59_cov_76.500000,grey,grey
981682,NODE_7580_length_59_cov_64.000000,grey,grey
1334025,NODE_7581_length_59_cov_55.000000,grey,grey
3896,NODE_7582_length_59_cov_52.000000,grey,grey
1288707,NODE_7583_length_59_cov_50.250000,grey,grey
1656449,NODE_7584_length_59_cov_47.750000,grey,grey
1299012,NODE_7585_length_59_cov_47.000000,grey,grey
64314,NODE_7586_length_59_cov_44.500000,grey,grey
3819415,NODE_7587_length_59_cov_40.500000,grey,grey
981736,NODE_7588_length_59_cov_37.750000,grey,grey
941054,NODE_7589_length_59_cov_33.000000,grey,grey
3937719,NODE_7590_length_59_cov_31.500000,grey,grey
1229224,NODE_7591_length_59_cov_30.500000,grey,grey
64100,NODE_7592_length_59_cov_28.000000,grey,grey
1785133,NODE_7593_length_59_cov_24.250000,grey,grey
3935786,NODE_7594_length_59_cov_18.000000,grey,grey
930871,NODE_7595_length_59_cov_15.750000,grey,grey
9008,NODE_7596_length_59_cov_15.500000,grey,grey
215804,NODE_7597_length_59_cov_13.250000,grey,grey
2158229,NODE_7598_length_59_cov_12.500000,grey,grey
3932998,NODE_7599_length_59_cov_12.250000,grey,grey
3918239,NODE_7600_length_59_cov_7.750000,grey,grey
1428635,NODE_7601_length_59_cov_5.750000,grey,grey
